0.07,0.25,0.26,0.06,0.04,0.06,0.06,0.02,0.06,0.04,0.04,0.04
0.00,0.03,0.76,0.00,0.00,0.03,0.00,0.14,0.00,0.00,0.00,0.04
0.01,0.12,0.74,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.04
0.00,0.02,0.25,0.00,0.00,0.04,0.00,0.59,0.00,0.03,0.00,0.06
0.01,0.09,0.65,0.03,0.01,0.01,0.00,0.06,0.01,0.10,0.00,0.03
0.03,0.18,0.18,0.02,0.03,0.05,0.02,0.30,0.03,0.08,0.06,0.02
0.00,0.04,0.63,0.00,0.00,0.02,0.00,0.22,0.00,0.03,0.00,0.05
0.02,0.04,0.48,0.16,0.04,0.02,0.03,0.04,0.06,0.04,0.03,0.03
0.00,0.03,0.44,0.00,0.00,0.03,0.00,0.33,0.00,0.03,0.00,0.13
0.02,0.07,0.20,0.37,0.15,0.04,0.02,0.05,0.04,0.01,0.01,0.02
0.30,0.07,0.05,0.06,0.08,0.07,0.08,0.11,0.04,0.03,0.04,0.08
0.00,0.02,0.50,0.00,0.00,0.02,0.00,0.29,0.00,0.11,0.00,0.05
0.03,0.11,0.62,0.07,0.03,0.02,0.01,0.04,0.01,0.02,0.02,0.02
0.00,0.03,0.60,0.00,0.00,0.01,0.00,0.24,0.00,0.07,0.00,0.04
0.01,0.11,0.60,0.02,0.02,0.02,0.01,0.11,0.03,0.02,0.01,0.04
0.00,0.03,0.36,0.00,0.00,0.02,0.01,0.50,0.01,0.02,0.00,0.05
0.05,0.03,0.11,0.04,0.02,0.06,0.02,0.55,0.03,0.04,0.02,0.04
0.00,0.01,0.30,0.00,0.00,0.01,0.00,0.48,0.01,0.11,0.01,0.05
0.02,0.14,0.29,0.04,0.01,0.02,0.10,0.13,0.03,0.19,0.01,0.03
0.00,0.02,0.49,0.01,0.00,0.01,0.01,0.22,0.01,0.08,0.01,0.12
0.02,0.69,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.02
0.00,0.03,0.37,0.00,0.00,0.01,0.01,0.48,0.01,0.03,0.01,0.04
0.08,0.05,0.26,0.03,0.04,0.12,0.02,0.23,0.10,0.05,0.02,0.01
0.00,0.03,0.27,0.01,0.02,0.02,0.01,0.46,0.02,0.08,0.02,0.05
0.01,0.09,0.49,0.02,0.01,0.02,0.01,0.19,0.01,0.08,0.02,0.05
0.03,0.07,0.18,0.05,0.04,0.03,0.02,0.33,0.08,0.07,0.04,0.04
0.00,0.03,0.53,0.00,0.00,0.01,0.01,0.30,0.00,0.03,0.00,0.08
0.00,0.01,0.25,0.00,0.00,0.07,0.00,0.53,0.01,0.05,0.00,0.08
0.00,0.02,0.49,0.00,0.00,0.07,0.00,0.27,0.00,0.02,0.00,0.11
0.06,0.24,0.35,0.05,0.02,0.04,0.04,0.04,0.07,0.04,0.03,0.01
0.00,0.02,0.82,0.00,0.00,0.03,0.00,0.11,0.00,0.00,0.00,0.01
0.00,0.02,0.92,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.00,0.01
0.01,0.04,0.59,0.00,0.00,0.07,0.01,0.24,0.01,0.01,0.00,0.02
0.00,0.02,0.87,0.00,0.00,0.02,0.00,0.05,0.00,0.01,0.00,0.02
0.00,0.02,0.59,0.00,0.00,0.00,0.01,0.23,0.00,0.08,0.00,0.06
0.01,0.07,0.63,0.02,0.02,0.02,0.08,0.02,0.02,0.08,0.01,0.02
0.01,0.04,0.41,0.01,0.00,0.01,0.01,0.36,0.02,0.06,0.01,0.07
0.03,0.20,0.50,0.02,0.01,0.02,0.01,0.12,0.01,0.04,0.01,0.02
0.04,0.15,0.32,0.02,0.02,0.07,0.02,0.25,0.04,0.02,0.01,0.03
0.00,0.02,0.65,0.00,0.00,0.03,0.00,0.17,0.00,0.01,0.00,0.11
0.00,0.03,0.86,0.00,0.00,0.01,0.00,0.03,0.01,0.01,0.02,0.02
0.00,0.02,0.73,0.00,0.00,0.04,0.00,0.16,0.00,0.00,0.00,0.03
0.00,0.02,0.88,0.00,0.00,0.01,0.00,0.04,0.00,0.00,0.00,0.04
0.00,0.03,0.84,0.01,0.00,0.01,0.00,0.04,0.00,0.02,0.01,0.04
0.01,0.03,0.81,0.01,0.01,0.01,0.00,0.02,0.01,0.05,0.02,0.02
0.01,0.02,0.74,0.01,0.01,0.03,0.01,0.02,0.01,0.09,0.02,0.03
